case_id,label,outcome,customer_id,target_txn_id,target_selection,opened_at,closed_at,target_ts,target_after_case_open,risk_score,amount,channel,ProductCD,strong_evidence_count,medium_evidence_count,weak_evidence_count,not_material_evidence_count,supporting_evidence_count,contradicting_evidence_count,context_evidence_count,strong_support_count,medium_support_count,weak_support_count,strong_contradiction_count,medium_contradiction_count,weak_contradiction_count,independent_evidence_count,independent_evidence_groups,contradiction_count,card_testing,cnp,cnp_new_device,account_takeover,out_of_region,new_device,proxy_network,channel_novelty,product_novelty,out_of_region_behavior,repeated_historical_abuse,shared_device_profile,card_testing_strength,cnp_strength,cnp_new_device_strength,account_takeover_strength,out_of_region_strength,new_device_strength,proxy_network_strength,channel_novelty_strength,product_novelty_strength,out_of_region_behavior_strength,email_novelty_strength,post_flagged_activity_strength,shared_device_profile_strength,historical_case_strength,historical_cleared_signal,repeated_historical_abuse_strength,historical_case_count,historical_confirmed_count,historical_cleared_count,shared_device_customer_count,shared_device_other_customer_count,shared_device_transaction_count,device_profile_specificity,txn_count_24h,txn_count_48h,txn_count_7d,txn_count_30d,online_count_24h,online_count_48h,online_count_7d,in_person_count_7d,small_auth_count_24h,small_auth_count_48h,small_auth_count_7d,post_flagged_activity_until_case_open,is_new_region,home_activity_continues,modal_home_region_proxy,purchaser_email_seen_before,recipient_email_seen_before,email_novelty,feature_cutoff
CC-0904,0,cleared,C05551,3079176,first_txn_ids,2016-07-22 00:29:15,2016-07-24 19:29:15,2016-07-21 19:29:15,False,0.86,49.94,online,H,1,1,3,0,2,0,3,1,1,0,0,0,0,2,behavioral_identity|identity_device,0,0,0,0,1,0,1,0,0,0,0,0,1,,,,strong,,medium,,,,,weak,weak,weak,,,,0,0,0,249,248,510,4,18,28,63,159,3,8,17,46,0,0,0,3,0,0,,1,0,1,2016-07-22 00:29:15
CC-0905,0,cleared,C11080,3080047,first_txn_ids,2016-07-22 00:42:11,2016-07-23 21:42:11,2016-07-21 21:42:11,False,0.89,99.95,online,H,0,3,5,0,5,0,3,0,3,2,0,0,0,2,behavioral_pattern|identity_device,0,0,1,1,0,0,1,0,1,1,0,0,1,,medium,medium,,,medium,,weak,weak,,weak,weak,weak,,,,0,0,0,233,232,427,4,2,2,3,4,2,2,2,1,0,0,0,1,0,0,,1,0,1,2016-07-22 00:42:11
CC-0906,0,cleared,C06677,3080183,first_txn_ids,2016-07-22 01:05:25,2016-07-22 22:05:25,2016-07-21 22:05:25,False,0.85,80.02,online,H,0,1,2,0,1,0,2,0,1,0,0,0,0,1,identity_device,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,,,medium,,,,,weak,,weak,,,,0,0,0,228,227,393,4,1,1,1,2,1,1,1,0,0,0,0,0,0,0,,1,0,1,2016-07-22 01:05:25
CC-0907,0,cleared,C03252,3079533,first_txn_ids,2016-07-22 01:17:58,2016-07-24 20:17:58,2016-07-21 20:17:58,False,0.84,99.98,online,R,0,3,2,0,3,0,2,0,3,0,0,0,0,2,behavioral_pattern|identity_device,0,0,1,1,0,0,1,0,0,0,0,0,1,,medium,medium,,,medium,,,,,weak,,weak,,,,0,0,0,233,232,427,4,2,2,2,2,2,2,2,0,0,0,0,0,0,0,,0,0,1,2016-07-22 01:17:58
CC-0908,0,cleared,C06320,3078674,first_txn_ids,2016-07-22 01:18:09,2016-07-23 18:18:09,2016-07-21 18:18:09,False,0.93,250.07,online,R,0,3,2,0,3,0,2,0,3,0,0,0,0,2,behavioral_pattern|identity_device,0,0,1,1,0,0,1,0,0,0,0,0,1,,medium,medium,,,medium,,,,,weak,,weak,,,,0,0,0,137,136,221,3,2,2,3,12,2,2,3,0,0,0,0,0,0,0,,1,0,1,2016-07-22 01:18:09
CC-0909,0,cleared,C01482,3079124,first_txn_ids,2016-07-22 01:21:51,2016-07-24 19:21:51,2016-07-21 19:21:51,False,0.88,49.97,online,H,0,1,2,0,1,0,2,0,1,0,0,0,0,1,identity_device,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,,,medium,,,,,weak,,weak,,,,0,0,0,51,50,69,4,1,1,2,6,1,1,1,1,0,0,0,0,0,0,,0,0,1,2016-07-22 01:21:51
CC-0910,0,cleared,C02387,3078793,first_txn_ids,2016-07-22 01:35:03,2016-07-22 18:35:03,2016-07-21 18:35:03,False,0.9,1799.55,in_person,W,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,,,,,,0,0,0,0,0,0,0,1,2,4,7,0,0,1,3,0,0,0,0,1,0,231.0,1,0,1,2016-07-22 01:35:03
CC-0911,1,confirmed_fraud,C12900,3079276,first_fraud_txn_id,2016-07-22 01:41:52,2016-07-27 19:41:52,2016-07-21 19:41:52,False,0.29,932.08,in_person,W,2,0,1,0,2,0,1,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,,,strong,,strong,2,2,0,0,0,0,0,2,2,4,7,0,0,0,4,0,0,0,0,0,0,203.0,1,0,1,2016-07-22 01:41:52
CC-0912,0,cleared,C12920,3080836,first_txn_ids,2016-07-22 01:51:01,2016-07-22 23:51:01,2016-07-21 23:51:01,False,0.84,149.93,online,R,1,3,2,0,4,0,2,1,3,0,0,0,0,3,behavioral_identity|behavioral_pattern|identity_device,0,0,1,1,1,0,1,0,0,0,0,0,1,,medium,medium,strong,,medium,,,,,weak,,weak,,,,0,0,0,65,64,93,4,2,3,5,9,1,2,3,2,0,0,0,0,0,0,,0,0,1,2016-07-22 01:51:01
CC-0913,1,confirmed_fraud,C10957,3074159,first_fraud_txn_id,2016-07-22 02:10:51,2016-07-25 20:10:51,2016-07-20 20:10:51,False,0.69,68.15,online,C,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,weak,,,,,0,0,0,0,0,0,0,6,7,16,26,6,7,16,0,0,0,0,2,0,0,,1,1,0,2016-07-22 02:10:51
CC-0914,1,confirmed_fraud,C07686,3074598,first_fraud_txn_id,2016-07-22 02:15:13,2016-07-26 23:15:13,2016-07-20 21:22:33,False,0.2,33.72,online,C,0,2,2,0,2,0,2,0,2,0,0,0,0,2,behavioral_pattern|historical,0,0,1,0,0,0,0,0,0,0,0,0,1,,medium,,,,,,,,,,weak,weak,medium,,,1,1,0,16,15,37,2,4,4,4,10,4,4,4,0,0,0,0,3,0,0,,1,1,0,2016-07-22 02:15:13
CC-0915,1,confirmed_fraud,C02883,3070508,first_fraud_txn_id,2016-07-22 02:47:21,2016-07-23 14:47:21,2016-07-20 00:27:03,False,0.27,170.94,in_person,W,0,0,2,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,,,,0,0,0,0,0,0,0,7,7,11,32,1,1,1,10,0,0,0,4,0,1,251.0,0,0,1,2016-07-22 02:47:21
CC-0916,1,confirmed_fraud,C07204,3080097,first_fraud_txn_id,2016-07-22 02:50:38,2016-07-24 22:50:38,2016-07-21 21:49:37,False,0.66,33.73,online,C,2,0,2,0,2,0,2,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,weak,weak,strong,,strong,3,3,0,16,15,37,2,4,5,11,32,4,5,11,0,0,0,0,2,0,0,,1,1,0,2016-07-22 02:50:38
CC-0917,1,confirmed_fraud,C12267,3076663,first_fraud_txn_id,2016-07-22 03:07:59,2016-07-27 05:07:59,2016-07-21 05:07:59,False,0.3,199.98,online,S,1,1,3,0,2,0,3,1,1,0,0,0,0,2,behavioral_identity|identity_network,0,0,0,0,1,0,0,1,0,0,0,0,1,,,,strong,,,medium,,,,weak,weak,weak,,,,0,0,0,11,10,14,4,5,10,39,102,5,7,20,19,0,0,1,2,0,0,,0,1,1,2016-07-22 03:07:59
CC-0918,0,cleared,C07096,3081623,first_txn_ids,2016-07-22 03:33:47,2016-07-23 02:33:47,2016-07-22 02:33:47,False,0.88,50.09,online,H,1,3,2,0,4,0,2,1,3,0,0,0,0,3,behavioral_identity|behavioral_pattern|identity_device,0,0,1,1,1,0,1,0,0,0,0,0,1,,medium,medium,strong,,medium,,,,,,weak,weak,,,,0,0,0,45,44,63,4,7,7,18,51,2,2,2,16,0,0,0,2,0,0,,1,1,0,2016-07-22 03:33:47
CC-0919,1,confirmed_fraud,C01983,3079733,first_fraud_txn_id,2016-07-22 03:49:02,2016-07-23 20:49:02,2016-07-21 20:49:02,False,0.51,150.08,online,H,1,3,2,0,4,0,2,1,3,0,0,0,0,4,behavioral_identity|historical|identity_device|identity_network,0,0,0,0,1,0,1,1,0,0,0,0,1,,,,strong,,medium,medium,,,,,weak,weak,medium,,,1,1,0,251,250,517,4,7,14,45,60,6,12,22,23,0,0,0,2,0,0,,1,1,0,2016-07-22 03:49:02
CC-0920,1,confirmed_fraud,C05192,3080116,first_fraud_txn_id,2016-07-22 03:52:38,2016-07-27 21:52:38,2016-07-21 21:52:38,False,0.51,58.91,in_person,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,8,23,0,0,0,8,0,0,0,0,0,0,191.0,0,0,0,2016-07-22 03:52:38
CC-0921,0,cleared,C04277,3081614,first_txn_ids,2016-07-22 04:32:25,2016-07-24 02:32:25,2016-07-22 02:32:25,False,0.93,150.06,online,R,0,3,2,0,3,0,2,0,3,0,0,0,0,2,behavioral_pattern|identity_device,0,0,1,1,0,0,1,0,0,0,0,0,1,,medium,medium,,,medium,,,,,weak,,weak,,,,0,0,0,7,6,7,4,2,2,3,4,2,2,3,0,0,0,0,0,0,0,,0,0,1,2016-07-22 04:32:25
CC-0922,0,cleared,C13190,3081155,first_txn_ids,2016-07-22 04:48:10,2016-07-24 00:48:10,2016-07-22 00:48:10,False,0.89,50.04,online,H,0,4,4,0,5,0,3,0,4,1,0,0,0,3,behavioral_pattern|historical|identity_device,0,0,1,1,0,0,1,0,0,1,0,0,1,,medium,medium,,,medium,,,weak,,weak,weak,weak,medium,,,1,1,0,51,50,66,4,2,2,5,8,2,2,5,0,0,0,0,1,0,0,,1,0,1,2016-07-22 04:48:10
CC-0923,0,cleared,C10224,3080124,first_txn_ids,2016-07-22 05:54:15,2016-07-22 21:54:15,2016-07-21 21:54:15,False,0.84,24.98,online,S,1,3,3,0,5,0,2,1,3,1,0,0,0,3,behavioral_identity|behavioral_pattern|identity_device,0,0,1,1,1,0,1,0,0,1,0,0,1,,medium,medium,strong,,medium,,,weak,,weak,,weak,,,,0,0,0,29,28,39,4,2,3,7,10,2,2,5,2,0,0,0,0,0,0,,0,0,1,2016-07-22 05:54:15
CC-0924,0,cleared,C10715,3080540,first_txn_ids,2016-07-22 06:03:00,2016-07-22 23:03:00,2016-07-21 23:03:00,False,0.86,65.04,online,S,1,1,3,0,2,0,3,1,1,0,0,0,0,2,behavioral_identity|identity_device,0,0,0,0,1,0,1,0,0,0,0,0,1,,,,strong,,medium,,,,,weak,weak,weak,,,,0,0,0,40,39,53,4,12,19,52,136,3,5,13,39,0,0,0,2,0,0,,0,1,1,2016-07-22 06:03:00
CC-0925,0,cleared,C04741,3080295,first_txn_ids,2016-07-22 06:23:32,2016-07-24 22:23:32,2016-07-21 22:23:32,False,0.91,149.94,online,R,0,1,2,0,1,0,2,0,1,0,0,0,0,1,identity_device,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,,,medium,,,,,weak,,weak,,,,0,0,0,10,9,14,4,1,1,1,3,1,1,1,0,0,0,0,0,0,0,,1,0,1,2016-07-22 06:23:32
CC-0926,1,confirmed_fraud,C07227,3076878,first_fraud_txn_id,2016-07-22 06:47:29,2016-07-24 08:47:29,2016-07-21 08:47:29,False,0.9,39.46,in_person,W,0,0,2,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,,,,0,0,0,0,0,0,0,5,7,10,24,3,3,3,7,0,0,0,3,0,0,325.0,1,0,1,2016-07-22 06:47:29
CC-0927,1,confirmed_fraud,C07925,3076793,first_fraud_txn_id,2016-07-22 06:51:36,2016-07-23 21:51:36,2016-07-21 06:39:30,False,0.22,15.01,online,H,0,1,2,0,1,0,2,0,1,0,0,0,0,1,behavioral_identity,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,medium,,,,,,,,weak,weak,,,,0,0,0,12,11,13,4,20,27,62,94,19,26,59,3,0,0,0,11,0,0,,1,1,0,2016-07-22 06:51:36
CC-0928,1,confirmed_fraud,C11509,3081570,first_fraud_txn_id,2016-07-22 07:19:45,2016-07-24 02:19:45,2016-07-22 02:19:45,False,0.75,122.64,online,C,2,1,1,0,2,1,1,2,0,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,weak,,strong,medium,strong,4,3,1,0,0,0,1,35,77,212,372,35,77,212,0,0,0,0,8,0,0,,1,1,0,2016-07-22 07:19:45
CC-0929,0,cleared,C01823,3080656,first_txn_ids,2016-07-22 07:21:48,2016-07-23 23:21:48,2016-07-21 23:21:48,False,0.87,149.99,online,R,0,1,3,0,2,0,2,0,1,1,0,0,0,1,identity_device,0,0,0,0,0,0,1,0,0,1,0,0,1,,,,,,medium,,,weak,,weak,,weak,,,,0,0,0,60,59,72,4,1,1,1,3,1,1,1,0,0,0,0,0,0,0,,0,0,1,2016-07-22 07:21:48
CC-0930,1,confirmed_fraud,C09363,3078978,first_fraud_txn_id,2016-07-22 08:03:40,2016-07-24 19:03:40,2016-07-21 19:03:40,False,0.06,39.05,in_person,W,2,0,2,0,2,0,2,2,0,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,weak,weak,,strong,,strong,2,2,0,0,0,0,0,28,49,120,293,9,13,31,89,0,0,0,5,0,1,325.0,1,0,1,2016-07-22 08:03:40
CC-0931,0,cleared,C01244,3081309,first_txn_ids,2016-07-22 08:15:47,2016-07-23 01:15:47,2016-07-22 01:15:47,False,0.87,500.0,online,R,0,3,0,0,3,0,0,0,3,0,0,0,0,2,behavioral_pattern|identity_device,0,0,1,1,0,0,1,0,0,0,0,0,0,,medium,medium,,,medium,,,,,,,,,,,0,0,0,0,0,0,4,2,2,2,2,2,2,2,0,0,0,0,0,0,0,,1,1,0,2016-07-22 08:15:47
CC-0932,1,confirmed_fraud,C11000,3070947,first_fraud_txn_id,2016-07-22 08:19:03,2016-07-23 22:19:03,2016-07-20 02:07:28,False,0.5,349.96,online,R,3,1,2,0,4,0,2,3,1,0,0,0,0,3,behavioral_identity|historical|identity_device,0,0,0,0,1,0,1,0,0,0,0,1,1,,,,strong,,medium,,,,,,weak,weak,strong,,strong,4,4,0,24,23,31,4,191,237,458,954,152,185,339,119,0,0,0,134,0,0,,1,1,0,2016-07-22 08:19:03
CC-0933,0,cleared,C10507,3081809,first_txn_ids,2016-07-22 08:25:35,2016-07-23 03:25:35,2016-07-22 03:25:35,False,0.92,1499.94,in_person,W,0,0,2,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,weak,weak,,,,,0,0,0,0,0,0,0,10,15,57,100,4,4,6,51,0,0,0,4,0,0,204.0,1,0,1,2016-07-22 08:25:35
CC-0934,0,cleared,C10871,3081369,first_txn_ids,2016-07-22 08:29:43,2016-07-24 01:29:43,2016-07-22 01:29:43,False,0.93,250.08,online,R,0,3,2,0,3,0,2,0,3,0,0,0,0,2,behavioral_pattern|identity_device,0,0,1,1,0,0,1,0,0,0,0,0,1,,medium,medium,,,medium,,,,,weak,,weak,,,,0,0,0,44,43,64,4,2,3,4,5,2,3,4,0,0,0,0,0,0,0,,1,0,1,2016-07-22 08:29:43
CC-0935,1,confirmed_fraud,C12991,3081655,first_fraud_txn_id,2016-07-22 08:41:48,2016-07-27 02:41:48,2016-07-22 02:41:48,False,0.64,98.04,in_person,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,2,9,18,0,1,2,7,0,0,0,0,0,0,272.0,0,0,0,2016-07-22 08:41:48
CC-0936,1,confirmed_fraud,C08190,3079501,first_fraud_txn_id,2016-07-22 08:42:26,2016-07-26 20:42:26,2016-07-21 20:13:13,False,0.17,48.92,in_person,W,0,1,1,0,1,0,1,0,1,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,weak,,medium,,,1,1,0,0,0,0,0,4,5,16,28,1,2,4,12,0,0,0,2,0,0,299.0,0,0,0,2016-07-22 08:42:26
CC-0937,1,confirmed_fraud,C02472,3080201,first_fraud_txn_id,2016-07-22 09:07:46,2016-07-26 22:07:46,2016-07-21 22:07:46,False,0.49,100.03,online,H,0,0,2,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,weak,,weak,,,,0,0,0,11,10,12,4,1,1,1,4,1,1,1,0,0,0,0,0,0,0,,0,0,1,2016-07-22 09:07:46
CC-0938,1,confirmed_fraud,C10485,3081986,first_fraud_txn_id,2016-07-22 09:20:11,2016-07-27 04:20:11,2016-07-22 04:20:11,False,0.19,99.99,online,H,0,0,4,0,2,0,2,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,1,,,,,,,,weak,weak,,weak,,weak,,,,0,0,0,78,77,114,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,0,0,1,2016-07-22 09:20:11
CC-0939,1,confirmed_fraud,C01408,3076915,first_fraud_txn_id,2016-07-22 10:38:26,2016-07-23 10:38:26,2016-07-21 10:38:26,False,0.23,150.06,online,H,0,2,4,0,4,0,2,0,2,2,0,0,0,2,identity_device|identity_network,0,0,0,0,0,0,1,1,1,1,0,0,1,,,,,,medium,medium,weak,weak,,weak,,weak,,,,0,0,0,252,251,518,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,0,0,1,2016-07-22 10:38:26
CC-0940,0,cleared,C10215,3081866,first_txn_ids,2016-07-22 11:43:24,2016-07-25 03:43:24,2016-07-22 03:43:24,False,0.82,50.09,online,H,0,1,4,0,3,0,2,0,1,2,0,0,0,1,identity_device,0,0,0,0,0,0,1,0,1,1,0,0,1,,,,,,medium,,weak,weak,,weak,,weak,,,,0,0,0,223,222,407,4,1,1,2,3,1,1,1,1,0,0,0,0,0,0,,0,0,1,2016-07-22 11:43:24
CC-0941,1,confirmed_fraud,C05230,3078483,first_fraud_txn_id,2016-07-22 11:50:04,2016-07-27 17:50:04,2016-07-21 17:50:04,False,0.11,300.03,online,H,0,1,3,0,3,0,1,0,1,2,0,0,0,1,identity_device,0,0,0,0,0,0,1,0,1,1,0,0,0,,,,,,medium,,weak,weak,,weak,,,,,,0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,0,0,1,2016-07-22 11:50:04
CC-0942,1,confirmed_fraud,C12517,3078965,first_fraud_txn_id,2016-07-22 12:01:46,2016-07-26 19:01:46,2016-07-21 19:01:46,False,0.44,99.98,online,H,0,2,2,0,2,0,2,0,2,0,0,0,0,2,behavioral_identity|historical,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,medium,,,,,,,,weak,weak,medium,,,1,1,0,4,3,4,3,25,34,96,295,6,9,22,74,0,0,0,10,0,0,,1,1,0,2016-07-22 12:01:46
CC-0943,1,confirmed_fraud,C11444,3066779,first_fraud_txn_id,2016-07-22 13:12:12,2016-07-24 14:12:12,2016-07-19 05:01:51,False,0.3,158.25,online,C,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,weak,,,,,0,0,0,0,0,0,1,22,24,35,44,22,24,35,0,1,1,1,17,0,0,,1,1,0,2016-07-22 13:12:12
CC-0944,1,confirmed_fraud,C03231,3080202,first_fraud_txn_id,2016-07-22 14:07:56,2016-07-25 22:07:56,2016-07-21 22:07:56,False,0.23,155.06,in_person,W,0,2,0,0,1,1,0,0,1,0,0,1,0,1,historical,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,medium,medium,,2,1,1,0,0,0,0,3,3,6,18,2,2,5,1,0,0,0,0,0,0,441.0,0,0,0,2016-07-22 14:07:56
CC-0945,1,confirmed_fraud,C12971,3078495,first_fraud_txn_id,2016-07-22 14:10:22,2016-07-26 18:10:22,2016-07-21 17:52:11,False,0.58,64.71,online,C,0,1,4,0,3,0,2,0,1,2,0,0,0,1,behavioral_pattern,0,0,1,0,0,0,0,0,1,1,0,0,0,,medium,,,,,,weak,weak,,weak,weak,,,,,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,0,0,0,1,0,0,,0,0,1,2016-07-22 14:10:22
CC-0946,0,cleared,C07171,3082513,first_txn_ids,2016-07-22 15:48:46,2016-07-24 12:48:46,2016-07-22 12:48:46,False,0.96,994.0,in_person,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,4,12,49,2,3,4,8,0,0,0,0,0,0,330.0,0,0,0,2016-07-22 15:48:46
CC-0947,1,confirmed_fraud,C05303,3081549,first_fraud_txn_id,2016-07-22 17:12:56,2016-07-27 02:12:56,2016-07-22 02:12:56,False,0.68,122.72,online,C,0,1,1,0,1,0,1,0,1,0,0,0,0,1,behavioral_pattern,0,0,1,0,0,0,0,0,0,0,0,0,0,,medium,,,,,,,,,weak,,,,,,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,,0,0,1,2016-07-22 17:12:56
CC-0948,1,confirmed_fraud,C06855,3080764,first_fraud_txn_id,2016-07-22 17:39:43,2016-07-26 23:39:43,2016-07-21 23:39:43,False,0.37,56.4,online,C,0,4,1,0,4,0,1,0,4,0,0,0,0,3,behavioral_pattern|historical|identity_device,0,0,1,1,0,0,1,0,0,0,0,0,1,,medium,medium,,,medium,,,,,,,weak,medium,,,1,1,0,188,187,1027,2,1,2,5,14,1,2,5,0,0,0,0,0,0,0,,1,1,0,2016-07-22 17:39:43
CC-0949,1,confirmed_fraud,C11323,3078583,first_fraud_txn_id,2016-07-22 18:13:45,2016-07-27 15:13:45,2016-07-21 18:05:00,False,0.48,149.96,online,H,0,1,4,0,2,0,3,0,1,1,0,0,0,1,identity_device,0,0,0,0,0,0,1,0,0,1,0,0,1,,,,,,medium,,,weak,,weak,weak,weak,,,,0,0,0,232,231,427,4,8,8,8,9,8,8,8,0,0,0,0,7,0,0,,0,0,1,2016-07-22 18:13:45
CC-0950,1,confirmed_fraud,C06988,3082241,first_fraud_txn_id,2016-07-22 18:16:32,2016-07-25 06:16:32,2016-07-22 06:16:32,False,0.21,70.98,online,C,0,1,1,0,1,0,1,0,1,0,0,0,0,1,historical,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,weak,,medium,,,1,1,0,0,0,0,2,4,10,19,22,4,10,19,0,0,0,0,3,0,0,,1,1,0,2016-07-22 18:16:32
CC-0951,0,cleared,C08845,3083109,first_txn_ids,2016-07-22 18:33:19,2016-07-25 15:33:19,2016-07-22 15:33:19,False,0.81,50.07,online,H,1,2,4,0,5,0,2,1,2,2,0,0,0,3,behavioral_identity|identity_device|identity_network,0,0,0,0,1,0,1,1,1,1,0,0,1,,,,strong,,medium,medium,weak,weak,,weak,,weak,,,,0,0,0,27,26,37,4,2,4,11,29,1,1,1,10,0,0,0,0,0,0,,1,0,1,2016-07-22 18:33:19
CC-0952,0,cleared,C03750,3083139,first_txn_ids,2016-07-22 18:38:29,2016-07-25 15:38:29,2016-07-22 15:38:29,False,0.83,250.01,online,R,0,1,3,0,2,0,2,0,1,1,0,0,0,1,identity_device,0,0,0,0,0,0,1,0,0,1,0,0,1,,,,,,medium,,,weak,,weak,,weak,,,,0,0,0,17,16,19,4,1,1,2,2,1,1,2,0,0,0,0,0,0,0,,1,0,1,2016-07-22 18:38:29
CC-0953,0,cleared,C10615,3083583,first_txn_ids,2016-07-22 18:51:52,2016-07-25 16:51:52,2016-07-22 16:51:52,False,0.99,100.05,online,R,0,1,2,0,1,0,2,0,1,0,0,0,0,1,identity_device,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,,,medium,,,,,weak,,weak,,,,0,0,0,11,10,11,4,1,1,2,4,1,1,2,0,0,0,0,0,0,0,,0,1,1,2016-07-22 18:51:52
CC-0954,0,cleared,C12738,3083294,first_txn_ids,2016-07-22 19:07:02,2016-07-23 16:07:02,2016-07-22 16:07:02,False,0.87,49.93,online,H,1,1,1,0,2,0,1,1,1,0,0,0,0,2,behavioral_identity|identity_device,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,strong,,medium,,,,,weak,,,,,,0,0,0,0,0,0,4,2,2,4,6,1,1,2,2,0,0,0,0,0,0,,0,0,1,2016-07-22 19:07:02
CC-0955,0,cleared,C10849,3084012,first_txn_ids,2016-07-22 19:52:55,2016-07-24 17:52:55,2016-07-22 17:52:55,False,0.86,299.99,online,R,0,1,3,0,2,0,2,0,1,1,0,0,0,1,identity_device,0,0,0,0,0,0,1,0,0,1,0,0,1,,,,,,medium,,,weak,,weak,,weak,,,,0,0,0,81,80,120,4,1,1,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,2016-07-22 19:52:55
CC-0956,0,cleared,C00019,3083278,first_txn_ids,2016-07-22 20:04:25,2016-07-23 16:04:25,2016-07-22 16:04:25,False,0.86,50.04,online,H,0,2,1,0,2,0,1,0,2,0,0,0,0,2,identity_device|identity_network,0,0,0,0,0,0,1,1,0,0,0,0,1,,,,,,medium,medium,,,,,,weak,,,,0,0,0,19,18,25,4,1,1,3,7,1,1,3,0,0,0,0,0,0,0,,1,1,0,2016-07-22 20:04:25
CC-0957,0,cleared,C09882,3083438,first_txn_ids,2016-07-22 20:30:47,2016-07-24 16:30:47,2016-07-22 16:30:47,False,0.81,100.0,online,R,0,1,3,0,2,0,2,0,1,1,0,0,0,1,identity_device,0,0,0,0,0,0,1,0,0,1,0,0,1,,,,,,medium,,,weak,,weak,,weak,,,,0,0,0,81,80,120,4,1,1,4,4,1,1,4,0,0,0,0,0,0,0,,0,0,1,2016-07-22 20:30:47
CC-0958,0,cleared,C01755,3083458,first_txn_ids,2016-07-22 20:34:07,2016-07-23 16:34:07,2016-07-22 16:34:07,False,0.98,99.97,online,H,1,2,1,0,3,0,1,1,2,0,0,0,0,3,behavioral_identity|identity_device|identity_network,0,0,0,0,1,0,1,1,0,0,0,0,1,,,,strong,,medium,medium,,,,,,weak,,,,0,0,0,263,262,485,4,8,16,41,92,8,13,26,15,0,0,0,0,0,0,,1,1,0,2016-07-22 20:34:07
CC-0959,0,cleared,C01119,3084057,first_txn_ids,2016-07-22 20:59:59,2016-07-24 17:59:59,2016-07-22 17:59:59,False,0.89,15.05,online,S,3,3,3,0,6,0,3,3,3,0,0,0,0,4,behavioral_identity|behavioral_pattern|historical|identity_device,0,0,1,1,1,0,1,0,0,0,0,1,1,,medium,medium,strong,,medium,,,,,weak,weak,weak,strong,,strong,2,2,0,6,5,7,4,24,32,139,384,2,2,4,135,0,0,0,4,0,0,,0,1,1,2016-07-22 20:59:59
